=== RAW SEGMENT (Single Day) ===

13/02/2024;06:25:00;16999.0;17001.0;16998.0;17000.0;26
13/02/2024;06:26:00;16998.0;16998.0;16997.0;16998.0;13
13/02/2024;06:27:00;16998.0;16999.0;16996.0;16997.0;53
13/02/2024;06:28:00;16996.0;16998.0;16995.0;16998.0;26
13/02/2024;06:29:00;16997.0;17000.0;16997.0;16999.0;23
13/02/2024;06:30:00;16998.0;16998.0;16996.0;16998.0;40
13/02/2024;06:31:00;16997.0;16998.0;16995.0;16998.0;29
13/02/2024;06:32:00;16998.0;16999.0;16997.0;16998.0;26
13/02/2024;06:33:00;17000.0;17002.0;16999.0;16999.0;48
13/02/2024;06:34:00;16999.0;17002.0;16999.0;17001.0;31
13/02/2024;06:35:00;17001.0;17001.0;16999.0;17000.0;20
13/02/2024;06:36:00;17000.0;17002.0;17000.0;17000.0;21
13/02/2024;06:37:00;17000.0;17002.0;17000.0;17002.0;20
13/02/2024;06:38:00;17002.0;17004.0;17001.0;17004.0;30
13/02/2024;06:39:00;17004.0;17008.0;17004.0;17007.0;35
13/02/2024;06:40:00;17007.0;17009.0;17007.0;17008.0;22
13/02/2024;06:41:00;17007.0;17007.0;17005.0;17007.0;24
13/02/2024;06:42:00;17008.0;17008.0;17006.0;17007.0;19
13/02/2024;06:43:00;17008.0;17011.0;17008.0;17011.0;38
13/02/2024;06:44:00;17010.0;17010.0;17007.0;17008.0;28
13/02/2024;06:45:00;17007.0;17008.0;17005.0;17007.0;47
13/02/2024;06:46:00;17008.0;17008.0;17005.0;17006.0;20
13/02/2024;06:47:00;17006.0;17007.0;17004.0;17007.0;33
13/02/2024;06:48:00;17007.0;17007.0;17005.0;17005.0;13
13/02/2024;06:49:00;17005.0;17005.0;17002.0;17003.0;20
13/02/2024;06:50:00;17003.0;17005.0;17002.0;17005.0;34
